Epoch,Time (s)
1,16.91244649887085
2,13.72860336303711
3,13.378490686416626
4,13.092131853103638
5,13.734464645385742
6,13.571527242660522
7,13.417592287063599
8,13.814765453338623
9,13.735560894012451
10,13.561630010604858
11,13.519715785980225
12,13.490890502929688
13,13.921181201934814
14,14.083965063095093
15,13.918687582015991
16,13.51598596572876
17,13.67411470413208
18,13.629287481307983
19,13.768131017684937
20,13.963817596435547
21,13.782747507095337
22,13.684692144393921
23,13.440294981002808
24,13.387572526931763
25,13.697799444198608
26,14.272472381591797
27,13.806024074554443
28,13.257161140441895
29,13.114781618118286
30,13.744165897369385
31,13.991517543792725
32,13.557239532470703
33,13.302032470703125
34,13.395753860473633
35,13.823014974594116
36,13.435212135314941
37,13.792588949203491
38,13.083246946334839
39,12.35404372215271
40,13.365844011306763
41,13.410675764083862
42,13.57799768447876
43,13.292526721954346
44,13.693912506103516
45,13.431560516357422
46,13.014303922653198
47,13.356388330459595
48,13.227708101272583
49,13.358447074890137
50,13.477971315383911
