Epoch,Time (s)
1,387.1123535633087
2,383.7986207008362
3,373.10545778274536
4,379.5090489387512
5,374.94849967956543
6,374.62460017204285
7,379.9719021320343
8,378.04453349113464
9,379.9735405445099
10,378.9195456504822
