Epoch,Time (s)
1,14.810398817062378
2,13.163028955459595
3,12.886679410934448
4,13.477051734924316
5,13.452256202697754
6,13.369787216186523
7,13.034775257110596
8,13.196371078491211
9,13.40422248840332
10,13.36982250213623
11,12.84151840209961
12,13.534449815750122
13,13.582012414932251
14,13.28653883934021
15,13.043205499649048
16,13.365910053253174
17,13.658809185028076
18,13.386292457580566
19,13.381124496459961
20,13.339558124542236
21,13.672144889831543
22,13.358126163482666
23,13.280645847320557
24,13.403554677963257
25,12.965537786483765
26,13.380285263061523
27,13.14876937866211
28,13.218749046325684
29,13.302628755569458
30,12.856918096542358
31,13.574589252471924
32,13.266844034194946
33,13.502768754959106
34,13.661484956741333
35,13.483605146408081
36,13.075143098831177
37,13.30133867263794
38,13.084854125976562
39,13.386330842971802
40,13.325402736663818
41,13.65669870376587
42,13.205591201782227
43,13.777183055877686
44,13.15770936012268
45,13.37111496925354
46,13.431491613388062
47,13.300121545791626
48,13.427480697631836
49,13.385495901107788
50,13.052736043930054
