Epoch,Time (s)
1,23.368578910827637
2,17.13760733604431
3,16.940229892730713
4,16.540866136550903
5,16.89039945602417
6,16.755110025405884
7,16.588451623916626
8,16.757164478302002
9,16.93083882331848
10,16.686628341674805
11,16.75920343399048
12,16.738219738006592
13,17.0133855342865
14,16.947381496429443
15,16.604130506515503
16,17.530062437057495
17,16.743957042694092
18,16.644169092178345
19,16.815234661102295
20,16.85372543334961
21,16.925262212753296
22,16.521941900253296
23,16.835906744003296
24,16.83995270729065
25,16.554450511932373
26,16.674941062927246
27,16.899749755859375
28,17.426093101501465
29,16.323984146118164
30,16.769545316696167
31,17.258580207824707
32,16.964309453964233
33,16.935121536254883
34,17.058656454086304
35,17.240737199783325
36,17.10575008392334
37,16.8682541847229
38,17.141101598739624
39,16.80682134628296
40,17.76880168914795
41,16.578290224075317
42,17.221558094024658
43,16.94401240348816
44,16.925025463104248
45,16.997682809829712
46,17.63327145576477
47,17.315518856048584
48,17.231842279434204
49,16.553256511688232
50,16.870691776275635
