Epoch,Time (s)
1,20.620847463607788
2,16.086841583251953
3,16.12403631210327
4,16.05509853363037
5,16.09680438041687
6,16.06975746154785
7,15.928989887237549
8,15.972621202468872
9,15.985259532928467
10,15.88435983657837
11,15.884361982345581
12,15.833245515823364
13,15.930772066116333
14,15.874441623687744
15,15.850520849227905
16,15.94881796836853
17,15.823051452636719
18,15.838650226593018
19,15.923110485076904
20,15.82892656326294
21,15.85303544998169
22,15.768330097198486
23,15.859136819839478
24,15.514963865280151
25,16.135723114013672
26,16.082742929458618
27,16.148531436920166
28,16.016544103622437
29,16.191083192825317
30,16.161134719848633
31,15.957908153533936
32,16.03388023376465
33,16.130354642868042
34,16.244730234146118
35,16.245373487472534
36,16.201790809631348
37,16.21237325668335
38,16.180238008499146
39,16.19419765472412
40,16.16331171989441
41,16.067015886306763
42,16.158029079437256
43,16.262549877166748
44,16.09399652481079
45,16.112696886062622
46,16.18687129020691
47,16.049251079559326
48,16.188968896865845
49,16.305004835128784
50,16.273326635360718
