Epoch,Time (s)
1,42.06828236579895
2,28.353812217712402
3,28.480668783187866
4,28.240581274032593
5,28.44475221633911
6,28.242959022521973
7,28.274965524673462
8,28.41405200958252
9,28.244585037231445
10,28.510289669036865
11,28.070124626159668
12,28.22712731361389
13,28.280287742614746
14,28.26725482940674
15,28.286189079284668
16,28.254062175750732
17,28.335710525512695
18,28.177746057510376
19,28.475834369659424
20,28.402520656585693
21,28.42232084274292
22,28.280349493026733
23,28.389885902404785
24,28.25204348564148
25,28.205593824386597
26,28.33266568183899
27,28.212979078292847
28,28.30533528327942
29,28.414199590682983
30,28.518211603164673
31,28.272292852401733
32,28.435495615005493
33,28.317067623138428
34,28.543681144714355
35,28.11977744102478
36,28.228233575820923
37,28.2130446434021
38,28.32570219039917
39,28.375937938690186
40,28.062121868133545
41,28.10078740119934
42,28.306965827941895
43,28.080459356307983
44,28.352988243103027
45,28.022868633270264
46,28.162177324295044
47,28.37137532234192
48,28.384592056274414
49,28.325134992599487
50,28.350380897521973
