Epoch,Time (s)
1,39.60400080680847
2,14.096102952957153
3,14.00110912322998
4,14.211266279220581
5,14.189556360244751
6,14.096549034118652
7,14.181389331817627
8,14.103742599487305
9,14.289764404296875
10,14.389209985733032
11,14.19416356086731
12,14.239229440689087
13,14.219232320785522
14,14.122876405715942
15,14.249550580978394
16,14.20250153541565
17,14.243974447250366
18,14.183316230773926
19,14.20643925666809
20,14.069085359573364
21,14.122158527374268
22,14.114034175872803
23,14.074441909790039
24,14.123272180557251
25,14.06559157371521
26,14.095401287078857
27,14.150365352630615
28,14.066835403442383
29,14.088330745697021
30,14.086351156234741
