Epoch,Time (s)
1,15.682299852371216
2,13.251424551010132
3,13.521347284317017
4,13.383655071258545
5,13.263195276260376
6,13.34934663772583
7,13.686508417129517
8,13.13405466079712
9,13.071722507476807
10,13.189244270324707
11,13.40637993812561
12,13.278559446334839
13,13.215239763259888
14,12.92204213142395
15,13.096256256103516
16,13.176535367965698
17,13.470593452453613
18,13.591590642929077
19,13.553389549255371
20,13.163651704788208
21,13.13290524482727
22,13.07790231704712
23,13.614381074905396
24,13.371474742889404
25,13.385257482528687
26,13.65116548538208
27,13.347609519958496
28,13.676008701324463
29,13.002790451049805
30,13.145979404449463
31,13.982352018356323
32,13.09029221534729
33,13.257466077804565
34,13.276488542556763
35,13.325376272201538
36,13.218395471572876
37,13.45966911315918
38,13.651472330093384
39,13.50749659538269
40,13.433979749679565
41,13.533069372177124
42,13.406028509140015
43,13.841629981994629
44,13.172516584396362
45,13.644226312637329
46,13.283663511276245
47,13.535731554031372
48,13.217832088470459
49,13.579462766647339
50,13.165728330612183
