Epoch,Time (s)
1,15.107106924057007
2,12.803371906280518
3,13.0208420753479
4,12.591081857681274
5,11.108007192611694
6,11.001099348068237
7,11.037901163101196
8,11.66077733039856
9,12.513283491134644
10,12.678200960159302
11,12.488163471221924
12,12.603791952133179
13,12.673498630523682
14,12.414188385009766
15,12.350629329681396
16,12.567407131195068
17,12.491403341293335
18,12.357581615447998
19,12.45123839378357
20,12.551351308822632
21,12.468133687973022
22,12.497345209121704
23,12.518605947494507
24,12.428271770477295
25,12.456876993179321
26,12.4306480884552
27,12.406343221664429
28,12.469368934631348
29,12.366294384002686
30,12.34396505355835
31,12.493824005126953
32,12.531332015991211
33,12.514755964279175
34,12.540836572647095
35,12.616699457168579
36,12.490840435028076
37,12.576669454574585
38,12.547832012176514
39,12.470421552658081
40,12.459226608276367
41,12.46891736984253
42,12.450160264968872
43,12.51562237739563
44,12.558616876602173
45,12.548413753509521
46,12.499736547470093
47,12.53892993927002
48,12.38040280342102
49,12.422315120697021
50,12.414489507675171
